UnixTime,SensorID,PM1,PM2_5,PM10
1627664462.50,2,0,1,1
1627664463.04,1,2,3,3
1627664463.35,2,0,1,1
1627664463.89,1,2,3,3
1627664464.19,2,0,1,1
1627664464.81,1,2,3,3
1627664465.11,2,0,1,1
1627664465.65,1,2,3,3
1627664465.96,2,0,1,1
1627664466.50,1,2,3,3
1627664466.80,2,0,1,1
1627664467.42,1,2,3,3
1627664467.72,2,0,1,1
1627664468.26,1,2,3,3
1627664468.57,2,0,1,1
1627664469.11,1,2,3,3
1627664469.41,2,0,1,1
1627664470.03,1,2,3,3
1627664470.33,2,1,1,2
1627664470.88,1,2,3,3
1627664471.17,2,1,1,2
1627664471.72,1,2,3,3
1627664472.02,2,1,1,2
1627664472.64,1,2,3,3
1627664472.94,2,0,1,2
1627664473.49,1,2,3,3
1627664473.78,2,0,1,2
1627664474.34,1,2,3,3
1627664474.63,2,0,0,1
1627664475.25,1,2,3,3
1627664475.55,2,0,0,1
1627664476.10,1,2,3,3
1627664476.39,2,0,0,1
1627664476.95,1,2,3,3
1627664477.24,2,0,0,1
1627664477.86,1,2,3,3
1627664478.15,2,0,0,1
1627664478.71,1,2,3,3
1627664479.00,2,0,0,1
1627664479.56,1,2,3,3
1627664479.85,2,0,0,1
1627664480.48,1,2,3,3
1627664480.76,2,0,0,1
1627664481.32,1,2,3,3
1627664481.61,2,0,0,1
1627664482.17,1,2,3,3
1627664482.46,2,0,0,1
1627664483.09,1,2,3,3
1627664483.37,2,0,0,2
1627664483.94,1,2,3,3
1627664484.22,2,0,0,2
1627664484.78,1,2,3,3
1627664485.06,2,0,0,2
1627664485.70,1,2,3,3
1627664485.98,2,0,1,2
1627664486.55,1,2,3,3
1627664486.83,2,0,1,2
1627664487.39,1,2,3,3
1627664487.67,2,0,1,2
1627664488.31,1,1,2,2
1627664488.59,2,0,1,2
1627664489.16,1,1,2,2
1627664489.44,2,0,1,2
1627664490.01,1,1,2,2
1627664490.28,2,0,1,2
1627664490.92,1,1,2,2
1627664491.20,2,0,1,2
1627664491.77,1,1,2,2
1627664492.04,2,0,1,2
1627664492.62,1,1,2,2
1627664492.89,2,0,0,1
1627664493.54,1,0,1,3
1627664493.81,2,0,0,1
1627664494.38,1,0,1,3
1627664494.65,2,0,0,1
1627664495.23,1,0,1,3
1627664495.50,2,0,0,1
1627664496.15,1,1,2,4
1627664496.42,2,0,0,0
1627664496.99,1,1,2,4
1627664497.26,2,0,0,0
1627664497.84,1,1,2,4
1627664498.11,2,0,0,0
1627664498.76,1,1,2,4
1627664499.03,2,0,0,0
1627664499.61,1,1,2,4
1627664499.87,2,0,0,0
1627664500.45,1,1,2,4
1627664500.72,2,0,0,0
1627664501.37,1,1,2,4
1627664501.63,2,0,0,0
1627664502.22,1,1,2,4
1627664502.48,2,0,0,0
1627664503.07,1,1,2,4
1627664503.33,2,0,0,0
1627664503.98,1,1,2,4
1627664504.24,2,0,0,0
1627664504.83,1,1,2,4
1627664505.09,2,0,0,0
1627664505.68,1,1,2,4
1627664505.93,2,0,0,0
1627664506.59,1,1,2,4
1627664506.85,2,0,0,0
1627664507.44,1,1,2,4
1627664507.70,2,0,0,0
1627664508.29,1,1,2,4
1627664508.54,2,0,0,0
1627664509.21,1,1,2,4
1627664509.46,2,0,0,0
1627664510.05,1,1,2,4
1627664510.31,2,0,0,0
1627664510.90,1,1,2,4
1627664511.15,2,0,0,0
1627664511.82,1,1,3,4
1627664512.07,2,0,1,1
1627664512.67,1,1,3,4
1627664512.91,2,0,1,1
1627664513.51,1,1,3,4
1627664513.76,2,0,0,0
1627664514.43,1,0,2,3
1627664514.68,2,0,0,0
1627664515.28,1,0,2,3
1627664515.52,2,0,0,0
1627664516.12,1,0,2,3
1627664516.37,2,0,0,0
1627664517.04,1,1,3,5
1627664517.29,2,0,0,0
1627664517.89,1,1,3,5
1627664518.13,2,0,0,0
1627664518.74,1,1,3,5
1627664518.98,2,0,0,0
1627664519.65,1,1,3,3
1627664519.89,2,0,0,0
1627664520.50,1,1,3,3
1627664520.74,2,0,0,0
1627664521.35,1,1,3,3
1627664521.59,2,0,0,0
1627664522.27,1,1,4,4
1627664522.50,2,0,1,1
1627664523.11,1,1,4,4
1627664523.35,2,0,1,1
1627664523.96,1,1,4,4
1627664524.19,2,0,1,1
1627664524.88,1,1,4,4
1627664525.11,2,0,0,0
1627664525.73,1,1,4,4
1627664525.96,2,0,0,0
1627664526.57,1,1,4,4
1627664526.80,2,0,0,0
1627664527.49,1,1,4,4
1627664527.72,2,0,0,0
1627664528.34,1,1,4,4
1627664528.57,2,0,0,0
1627664529.19,1,1,4,4
1627664529.41,2,0,0,0
1627664530.10,1,1,3,3
1627664530.33,2,0,1,1
1627664530.95,1,1,3,3
1627664531.17,2,0,0,0
1627664531.80,1,1,3,3
1627664532.02,2,0,0,0
1627664532.72,1,0,3,3
1627664532.94,2,0,0,0
1627664533.56,1,0,3,3
1627664533.78,2,0,0,0
1627664534.41,1,0,3,3
1627664534.63,2,0,0,0
1627664535.33,1,1,4,4
1627664535.55,2,0,0,0
1627664536.18,1,1,4,4
1627664536.39,2,0,0,0
1627664537.02,1,1,4,4
1627664537.24,2,0,0,0
1627664537.94,1,1,4,4
1627664538.15,2,0,0,0
1627664538.79,1,1,4,4
1627664539.00,2,0,0,0
1627664539.63,1,1,4,4
1627664539.85,2,0,0,0
1627664540.55,1,2,4,4
1627664540.76,2,0,0,0
1627664541.40,1,2,4,4
1627664541.61,2,0,0,0
1627664542.25,1,2,4,4
1627664542.46,2,0,0,0
1627664543.16,1,1,4,4
1627664543.37,2,0,0,0
1627664544.01,1,1,4,4
1627664544.22,2,0,0,0
1627664544.86,1,1,4,4
1627664545.06,2,0,0,0
1627664545.78,1,1,3,3
1627664545.98,2,0,0,0
1627664546.62,1,1,3,3
1627664546.83,2,0,0,0
1627664547.47,1,1,3,3
1627664547.67,2,0,0,0
1627664548.39,1,1,3,3
1627664548.59,2,0,0,0
1627664549.24,1,1,3,3
1627664549.43,2,0,0,0
1627664550.08,1,1,3,3
1627664550.28,2,0,0,0
1627664551.00,1,1,2,2
1627664551.20,2,0,0,0
1627664551.85,1,1,2,2
1627664552.04,2,0,0,0
1627664552.70,1,1,2,2
1627664552.89,2,0,0,0
1627664553.61,1,1,3,3
1627664553.81,2,0,0,0
1627664554.46,1,1,3,3
1627664554.65,2,0,0,0
1627664555.31,1,1,3,3
1627664555.50,2,0,0,0
1627664556.22,1,1,3,3
1627664556.41,2,0,0,0
1627664557.07,1,1,3,3
1627664557.26,2,0,0,0
1627664557.92,1,1,3,3
1627664558.11,2,0,0,0
1627664558.84,1,2,4,4
1627664559.02,2,0,0,0
1627664559.68,1,2,4,4
1627664559.87,2,0,0,0
1627664560.53,1,2,4,4
1627664560.72,2,0,0,0
1627664561.45,1,2,3,3
1627664561.63,2,0,0,0
1627664562.30,1,2,3,3
1627664562.48,2,0,0,0
1627664563.14,1,2,3,3
1627664563.32,2,0,0,0
1627664564.06,1,2,3,3
1627664564.24,2,0,1,1
1627664564.91,1,2,3,3
1627664565.09,2,0,1,1
1627664565.76,1,2,3,3
1627664565.93,2,0,1,1
1627664566.67,1,1,3,3
1627664566.85,2,0,1,1
1627664567.52,1,1,3,3
1627664567.70,2,0,1,1
1627664568.37,1,1,3,3
1627664568.54,2,0,1,1
1627664569.29,1,1,3,3
1627664569.46,2,0,1,1
1627664570.13,1,1,3,3
1627664570.30,2,0,1,1
1627664570.98,1,1,3,3
1627664571.15,2,0,1,1
1627664571.90,1,2,4,4
1627664572.07,2,0,1,1
1627664572.75,1,2,4,4
1627664572.91,2,0,1,1
1627664573.59,1,2,4,4
1627664573.76,2,0,0,0
1627664574.51,1,2,4,4
1627664574.68,2,0,0,0
1627664575.36,1,2,4,4
1627664575.52,2,0,0,0
1627664576.21,1,2,4,4
1627664576.37,2,0,0,0
1627664577.12,1,2,4,4
1627664577.28,2,0,0,0
1627664577.97,1,2,4,4
1627664578.13,2,0,0,0
1627664578.82,1,2,4,4
1627664578.98,2,0,0,0
1627664579.74,1,2,4,4
1627664579.89,2,0,0,0
1627664580.58,1,2,4,4
1627664580.74,2,0,0,0
1627664581.43,1,2,4,4
1627664581.58,2,0,0,0
1627664582.35,1,2,3,3
1627664582.50,2,0,1,1
1627664583.19,1,2,3,3
1627664583.35,2,0,1,1
1627664584.04,1,2,3,3
1627664584.19,2,0,1,1
1627664584.96,1,1,2,2
1627664585.11,2,0,1,1
1627664585.81,1,1,2,2
1627664585.96,2,0,1,1
1627664586.65,1,0,1,1
1627664586.80,2,0,1,1
1627664587.57,1,0,1,1
1627664587.72,2,0,1,1
1627664588.42,1,0,1,1
1627664588.57,2,0,1,1
1627664589.27,1,1,2,2
1627664589.41,2,0,1,1
1627664590.18,1,1,2,2
1627664590.33,2,0,1,1
1627664591.03,1,1,2,2
1627664591.17,2,0,1,1
1627664591.88,1,1,2,2
1627664592.02,2,0,1,1
1627664592.80,1,0,1,1
1627664592.94,2,0,1,1
1627664593.64,1,0,1,1
1627664593.78,2,0,1,1
1627664594.49,1,0,1,1
1627664594.63,2,0,0,0
1627664595.41,1,1,2,2
1627664595.54,2,0,0,0
1627664596.26,1,1,2,2
1627664596.39,2,0,0,0
1627664597.10,1,1,2,2
1627664597.24,2,0,0,0
1627664598.02,1,1,2,2
1627664598.15,2,0,0,0
1627664598.87,1,1,2,2
1627664599.00,2,0,0,0
1627664599.72,1,1,2,2
1627664599.85,2,0,0,0
1627664600.63,1,1,2,2
1627664600.76,2,0,0,0
1627664601.48,1,1,2,2
1627664601.61,2,0,0,0
1627664602.33,1,1,2,2
1627664602.45,2,0,0,0
1627664603.25,1,1,2,2
1627664603.37,2,0,1,1
1627664604.09,1,1,2,2
1627664604.22,2,0,1,1
1627664604.94,1,1,2,2
1627664605.06,2,0,1,1
1627664605.86,1,1,2,2
1627664605.98,2,0,1,1
1627664606.70,1,1,2,2
1627664606.83,2,0,1,1
1627664607.55,1,0,1,1
1627664607.67,2,0,1,1
1627664608.47,1,0,2,2
1627664608.59,2,0,1,3
1627664609.32,1,0,2,2
1627664609.43,2,0,1,3
1627664610.16,1,0,2,2
1627664610.28,2,0,1,3
1627664611.08,1,0,2,2
1627664611.20,2,0,1,3
1627664611.93,1,0,2,2
1627664612.04,2,0,1,3
1627664612.78,1,0,2,2
1627664612.89,2,0,1,3
1627664613.69,1,0,2,2
1627664613.81,2,0,1,2
1627664614.54,1,0,2,2
1627664614.65,2,0,1,2
1627664615.39,1,0,2,2
1627664615.50,2,0,0,1
1627664616.31,1,1,3,3
1627664616.41,2,0,0,1
1627664617.15,1,1,3,3
1627664617.26,2,0,0,1
1627664618.00,1,1,3,3
1627664618.11,2,0,0,1
1627664618.92,1,1,2,2
1627664619.02,2,0,0,1
1627664619.77,1,1,2,2
1627664619.87,2,0,0,1
1627664620.61,1,1,2,2
1627664620.72,2,0,0,1
1627664621.53,1,1,3,3
1627664621.63,2,0,1,4
1627664622.38,1,1,3,3
1627664622.48,2,0,1,4
1627664623.23,1,1,3,3
1627664623.32,2,0,1,4
1627664624.14,1,1,3,3
1627664624.24,2,0,0,3
1627664624.99,1,1,3,3
1627664625.09,2,0,0,3
1627664625.84,1,1,3,3
1627664625.93,2,0,0,3
1627664626.76,1,1,2,3
1627664626.85,2,0,0,3
1627664627.60,1,1,2,3
1627664627.70,2,0,1,4
1627664628.45,1,0,1,2
1627664628.54,2,0,1,4
1627664629.37,1,0,1,2
1627664629.46,2,0,1,4
1627664630.21,1,0,1,2
1627664630.30,2,0,1,4
1627664631.06,1,0,1,2
1627664631.15,2,0,1,4
1627664631.98,1,0,1,2
1627664632.07,2,0,0,4
1627664632.83,1,0,1,2
1627664632.91,2,0,0,4
1627664633.67,1,0,1,2
1627664633.76,2,0,0,4
1627664634.59,1,0,1,2
1627664634.68,2,0,1,2
1627664635.44,1,0,1,2
1627664635.52,2,0,1,2
1627664636.29,1,0,1,2
1627664636.37,2,0,1,2
1627664637.20,1,0,1,2
1627664637.28,2,0,1,2
1627664638.05,1,0,1,2
1627664638.13,2,0,1,2
1627664638.90,1,0,1,2
1627664638.98,2,0,1,2
1627664639.82,1,0,1,2
1627664639.89,2,0,1,2
1627664640.66,1,1,2,3
1627664640.74,2,0,1,2
1627664641.51,1,1,2,3
1627664641.58,2,0,1,2
1627664642.43,1,1,2,3
1627664642.50,2,0,0,1
1627664643.28,1,1,2,3
1627664643.35,2,0,0,1
1627664644.12,1,1,2,3
1627664644.19,2,0,0,1
1627664645.04,1,0,2,3
1627664645.11,2,0,0,1
1627664645.89,1,0,2,3
1627664645.96,2,0,1,2
1627664646.74,1,0,1,2
1627664646.80,2,0,1,2
1627664647.65,1,0,1,1
1627664647.72,2,0,1,1
1627664648.50,1,0,1,1
1627664648.56,2,0,1,1
1627664649.35,1,0,1,1
1627664649.41,2,0,1,1
1627664650.26,1,0,1,1
1627664650.33,2,0,1,1
1627664651.11,1,0,1,1
1627664651.17,2,0,1,1
1627664651.96,1,0,1,1
1627664652.02,2,0,1,1
1627664652.88,1,0,1,1
1627664652.94,2,0,1,1
1627664653.72,1,0,1,1
1627664653.78,2,0,1,1
1627664654.57,1,0,1,1
1627664654.63,2,0,0,0
1627664655.49,1,1,2,2
1627664655.54,2,0,0,0
1627664656.34,1,1,2,2
1627664656.39,2,0,0,0
1627664657.18,1,1,2,2
1627664657.24,2,0,0,0
1627664658.10,1,0,1,1
1627664658.15,2,0,0,0
1627664658.95,1,0,1,1
1627664659.00,2,0,0,0
1627664659.80,1,0,1,1
1627664659.84,2,0,0,0
1627664660.71,1,0,1,1
1627664660.76,2,0,0,0
1627664661.56,1,0,1,1
1627664661.61,2,0,0,0
1627664662.41,1,0,1,1
1627664662.45,2,0,0,0
1627664663.32,1,0,1,1
1627664663.37,2,0,1,1
1627664664.17,1,0,1,1
1627664664.22,2,0,1,1
1627664665.02,1,0,1,1
1627664665.06,2,0,1,1
1627664665.94,1,1,2,2
1627664665.98,2,0,0,0
1627664666.78,1,1,2,2
1627664666.82,2,0,0,0
1627664667.63,1,1,2,2
1627664667.67,2,0,0,0
1627664668.55,1,1,2,3
1627664668.59,2,0,0,0
1627664669.40,1,1,2,3
1627664669.43,2,0,0,0
1627664670.24,1,1,2,3
1627664670.28,2,0,0,0
1627664671.16,1,1,2,3
1627664671.20,2,0,0,0
1627664672.01,1,1,2,3
1627664672.04,2,0,0,0
1627664672.85,1,1,2,3
1627664672.89,2,0,0,0
1627664673.77,1,1,3,3
1627664674.65,2,1,1,1
1627664675.47,1,1,3,3
1627664676.41,2,0,0,0
1627664677.23,1,1,3,3
1627664678.11,2,0,0,0
1627664678.99,1,1,3,4
1627664679.87,2,0,0,0
1627664680.69,1,1,3,4
1627664681.63,2,1,1,1
1627664682.45,1,1,3,5
1627664683.32,2,1,1,1
1627664684.22,1,1,3,6
1627664685.09,2,0,0,0
1627664685.91,1,1,3,6
1627664686.85,2,0,0,0
1627664687.68,1,1,3,6
1627664688.54,2,1,1,1
1627664689.44,1,1,3,6
1627664690.30,2,0,0,0
1627664691.14,1,1,3,6
1627664692.07,2,0,0,0
1627664692.90,1,1,2,5
1627664693.76,2,0,0,0
1627664694.67,1,1,2,5
1627664695.52,2,0,0,0
1627664696.36,1,1,2,5
1627664697.28,2,0,0,0
1627664698.13,1,0,1,4
1627664698.97,2,0,0,0
1627664699.89,1,0,2,4
1627664700.74,2,0,0,0
1627664701.59,1,1,3,5
1627664702.50,2,0,1,1
1627664703.35,1,1,3,6
1627664704.19,2,0,1,1
1627664705.11,1,1,2,5
1627664705.95,2,0,2,2
1627664706.81,1,0,1,4
1627664707.72,2,0,2,2
1627664708.57,1,0,1,2
1627664709.41,2,0,2,2
1627664710.34,1,0,1,2
1627664711.17,2,0,2,2
1627664712.03,1,0,1,2
1627664712.93,2,0,1,1
1627664713.80,1,2,3,4
1627664714.63,2,0,2,2
1627664715.56,1,1,3,4
1627664716.39,2,0,1,1
1627664717.26,1,1,3,4
1627664718.15,2,0,2,2
1627664719.02,1,1,3,4
1627664719.84,2,0,2,2
1627664720.79,1,1,3,3
1627664721.61,2,0,1,1
1627664722.48,1,1,3,3
1627664723.37,2,0,1,1
1627664724.25,1,1,3,3
1627664725.06,2,0,1,1
1627664726.01,1,0,2,2
1627664726.82,2,0,1,1
1627664726.86,1,0,2,2
1627664727.67,2,0,1,1
1627664727.70,1,1,3,3
1627664728.59,2,0,1,1
1627664728.62,1,2,3,3
1627664729.43,2,0,1,1
1627664729.47,1,2,3,3
1627664730.28,2,0,1,1
1627664730.32,1,1,2,2
1627664731.19,2,0,0,0
1627664731.23,1,0,2,2
1627664732.04,2,0,0,0
1627664732.08,1,0,2,2
1627664732.89,2,0,0,0
1627664732.93,1,0,2,2
1627664733.80,2,0,0,0
1627664733.85,1,0,2,2
1627664734.65,2,0,0,0
1627664734.69,1,0,2,2
1627664735.50,2,0,0,0
1627664735.54,1,0,2,2
1627664736.41,2,0,0,0
1627664736.46,1,1,3,3
1627664737.26,2,0,0,0
1627664737.30,1,1,3,3
1627664738.10,2,0,0,0
1627664738.15,1,1,3,3
1627664739.02,2,0,0,0
1627664739.07,1,1,2,2
1627664739.87,2,0,0,0
1627664739.92,1,1,2,2
1627664740.71,2,0,0,0
1627664740.76,1,1,2,2
1627664741.63,2,0,0,0
1627664741.68,1,1,2,2
1627664742.48,2,0,0,0
1627664742.53,1,1,2,2
1627664743.32,2,0,0,0
1627664743.37,1,1,2,2
1627664744.24,2,0,0,0
1627664744.29,1,1,2,2
1627664745.08,2,0,0,0
1627664745.14,1,1,2,2
1627664745.93,2,0,0,0
1627664745.99,1,0,1,1
1627664746.85,2,0,0,0
1627664746.90,1,0,1,1
1627664747.69,2,0,0,0
1627664747.75,1,0,1,1
1627664748.54,2,0,0,0
1627664748.60,1,0,1,1
1627664749.46,2,0,0,0
1627664749.52,1,0,1,1
1627664750.30,2,0,0,0
1627664750.36,1,0,1,1
1627664751.15,2,0,0,0
1627664751.21,1,0,1,1
1627664752.06,2,0,0,0
1627664752.13,1,0,0,0
1627664752.91,2,0,0,0
1627664752.97,1,0,0,0
1627664753.76,2,0,0,0
1627664753.82,1,0,0,0
1627664754.67,2,0,0,0
1627664754.74,1,0,0,0
1627664755.52,2,0,0,0
1627664755.59,1,0,0,0
1627664756.36,2,0,0,0
1627664756.43,1,0,0,0
1627664757.28,2,0,0,0
1627664757.35,1,1,1,1
1627664758.13,2,0,0,0
1627664758.20,1,1,1,1
1627664758.97,2,0,0,0
1627664759.04,1,1,1,1
1627664759.89,2,0,0,0
1627664759.96,1,1,1,1
1627664760.74,2,0,0,0
1627664760.81,1,1,1,1
1627664761.58,2,0,0,0
1627664761.66,1,1,1,1
1627664762.50,2,0,0,0
1627664762.57,1,1,1,1
1627664763.34,2,0,0,0
1627664763.42,1,1,1,1
1627664764.19,2,0,0,0
1627664764.27,1,1,1,1
1627664765.11,2,0,0,0
1627664765.19,1,2,3,3
1627664765.95,2,0,0,0
1627664766.03,1,2,3,3
1627664766.80,2,0,0,0
1627664766.88,1,1,2,2
1627664767.72,2,0,0,0
1627664767.80,1,1,2,2
1627664768.56,2,0,0,0
1627664768.64,1,1,2,2
1627664769.41,2,0,0,0
1627664769.49,1,1,2,2
1627664770.32,2,0,0,0
1627664770.41,1,1,2,2
1627664771.17,2,0,0,0
1627664771.26,1,1,2,2
1627664772.02,2,0,0,0
1627664772.10,1,1,2,2
1627664772.93,2,0,0,0
1627664773.02,1,1,2,2
1627664773.78,2,0,0,0
1627664773.87,1,1,2,2
1627664774.62,2,0,1,1
1627664774.71,1,1,2,2
1627664775.54,2,0,1,1
1627664775.63,1,2,4,4
1627664776.39,2,0,1,1
1627664776.48,1,2,4,4
1627664777.23,2,0,0,0
1627664777.33,1,2,4,4
1627664778.15,2,0,0,0
1627664778.24,1,2,3,3
1627664779.00,2,0,0,0
1627664779.09,1,2,3,3
1627664779.84,2,0,0,0
1627664779.94,1,2,3,3
1627664780.76,2,0,0,0
1627664780.86,1,2,4,5
1627664781.60,2,0,0,0
1627664781.70,1,2,4,5
1627664782.45,2,0,0,0
1627664782.55,1,2,4,5
1627664783.37,2,0,1,1
1627664783.47,1,2,4,5
1627664784.21,2,0,1,1
1627664784.31,1,2,4,5
1627664785.06,2,0,1,1
1627664785.16,1,2,4,5
1627664785.98,2,0,1,1
1627664786.08,1,2,4,6
1627664786.82,2,0,1,1
1627664786.93,1,2,4,6
1627664787.67,2,0,1,1
1627664787.77,1,2,4,6
1627664788.58,2,0,1,1
1627664788.69,1,2,4,5
1627664789.43,2,0,1,1
1627664789.54,1,2,4,5
1627664790.28,2,0,1,1
1627664790.38,1,1,3,4
1627664791.19,2,0,0,0
1627664791.30,1,0,2,3
1627664792.04,2,0,0,0
1627664792.15,1,0,2,3
1627664792.88,2,0,0,0
1627664793.00,1,0,2,3
1627664793.80,2,0,1,1
1627664793.91,1,1,3,4
1627664794.65,2,0,1,1
1627664794.76,1,1,3,4
1627664795.49,2,0,0,0
1627664795.61,1,1,3,4
1627664796.41,2,0,0,0
1627664796.52,1,1,3,4
1627664797.26,2,0,0,0
1627664797.37,1,1,3,4
1627664798.10,2,0,0,0
1627664798.22,1,1,3,4
1627664799.02,2,0,1,1
1627664799.14,1,1,3,4
1627664799.86,2,0,1,1
1627664799.98,1,1,3,4
1627664800.71,2,0,1,1
1627664800.83,1,1,3,4
1627664801.63,2,1,2,2
1627664801.75,1,1,3,4
1627664802.47,2,1,2,2
1627664802.60,1,1,3,4
1627664803.32,2,1,2,2
1627664803.44,1,1,3,4
1627664804.24,2,1,2,2
1627664804.36,1,1,3,4
1627664805.08,2,1,2,2
1627664805.21,1,1,3,4
1627664805.93,2,1,2,2
1627664806.05,1,1,3,4
1627664806.84,2,1,2,2
1627664806.97,1,1,3,3
1627664807.69,2,1,2,2
1627664807.82,1,1,3,3
1627664808.54,2,1,2,2
1627664808.67,1,0,2,2
1627664809.45,2,1,2,2
1627664809.58,1,0,2,2
1627664810.30,2,1,2,2
1627664810.43,1,0,2,2
1627664811.15,2,1,2,2
1627664811.28,1,0,2,2
1627664812.06,2,1,2,2
1627664812.19,1,1,3,3
1627664812.91,2,1,2,2
1627664813.04,1,1,3,3
1627664813.75,2,0,1,1
1627664813.89,1,1,3,3
1627664814.67,2,0,1,1
1627664814.81,1,1,3,3
1627664815.52,2,0,1,1
1627664815.65,1,1,3,3
1627664816.36,2,0,1,1
1627664816.50,1,1,3,3
1627664817.28,2,0,1,1
1627664817.42,1,1,4,4
1627664818.13,2,0,1,1
1627664818.26,1,1,4,4
1627664818.97,2,0,1,1
1627664819.11,1,1,4,4
1627664819.89,2,0,1,1
1627664820.03,1,1,4,6
1627664820.73,2,0,1,1
1627664820.88,1,1,4,6
1627664821.58,2,0,1,1
1627664821.72,1,1,4,6
1627664822.50,2,1,2,2
1627664822.64,1,1,4,6
1627664823.34,2,1,2,2
1627664823.49,1,1,4,6
1627664824.19,2,1,2,2
1627664824.34,1,1,4,6
1627664825.11,2,0,1,1
1627664825.25,1,1,4,6
1627664825.95,2,0,1,1
1627664826.10,1,1,4,6
1627664826.80,2,0,1,1
1627664826.95,1,0,3,5
1627664827.71,2,0,1,1
1627664827.87,1,0,3,5
1627664828.56,2,0,1,1
1627664828.71,1,0,3,5
1627664829.41,2,0,1,1
1627664829.56,1,1,4,6
1627664830.32,2,0,0,0
1627664830.48,1,2,5,6
1627664831.17,2,0,0,0
1627664831.32,1,2,5,6
1627664832.02,2,0,0,0
1627664832.17,1,2,5,6
1627664832.93,2,0,0,0
1627664833.09,1,1,3,5
1627664833.78,2,0,0,0
1627664833.94,1,1,3,5
1627664834.62,2,0,0,0
1627664834.78,1,1,3,5
1627664835.54,2,0,0,0
1627664835.70,1,2,4,6
1627664836.39,2,0,0,0
1627664836.55,1,2,4,6
1627664837.23,2,0,0,0
1627664837.40,1,2,4,6
1627664838.15,2,0,0,0
1627664838.31,1,2,4,6
1627664839.00,2,0,0,0
1627664839.16,1,2,4,6
1627664839.84,2,0,0,0
1627664840.01,1,2,4,6
1627664840.76,2,1,1,1
1627664840.92,1,2,4,6
1627664841.60,2,1,1,1
1627664841.77,1,2,4,6
1627664842.45,2,1,1,1
1627664842.62,1,2,4,6
1627664843.37,2,1,2,2
1627664843.54,1,2,4,5
1627664844.21,2,1,2,2
1627664844.38,1,2,4,5
1627664845.06,2,1,2,2
1627664845.23,1,2,4,5
1627664845.98,2,0,1,2
1627664846.15,1,2,3,3
1627664846.82,2,0,1,2
1627664847.00,1,2,3,3
1627664847.67,2,0,1,2
1627664847.84,1,2,3,3
1627664848.58,2,0,1,2
1627664848.76,1,2,3,3
1627664849.43,2,0,1,2
1627664849.61,1,2,3,3
1627664850.28,2,0,1,2
1627664850.45,1,1,2,2
1627664851.19,2,1,1,2
1627664851.37,1,1,2,2
1627664852.04,2,1,1,2
1627664852.22,1,1,2,2
1627664852.89,2,0,0,1
1627664853.07,1,1,2,2
1627664853.80,2,0,0,1
1627664853.98,1,1,2,2
1627664854.65,2,0,0,1
1627664854.83,1,1,2,2
1627664855.49,2,0,0,1
1627664855.68,1,1,2,2
1627664856.41,2,0,0,1
1627664856.60,1,2,3,3
1627664857.26,2,0,0,1
1627664857.44,1,2,3,3
1627664858.10,2,0,0,1
1627664858.29,1,2,3,3
1627664859.02,2,1,1,2
1627664859.21,1,2,3,3
1627664859.87,2,1,1,2
1627664860.06,1,2,3,3
1627664860.71,2,1,1,2
1627664860.90,1,2,3,3
1627664861.63,2,0,1,1
1627664861.82,1,2,2,2
1627664862.47,2,0,1,1
1627664862.67,1,2,2,2
1627664863.32,2,0,1,1
1627664863.51,1,2,2,2
1627664864.24,2,0,0,1
1627664864.43,1,2,2,2
1627664865.08,2,1,1,2
1627664865.28,1,2,2,2
1627664865.93,2,1,1,2
1627664866.13,1,1,1,1
1627664866.85,2,0,1,2
1627664867.04,1,1,1,1
1627664867.69,2,0,1,2
1627664867.89,1,1,1,1
1627664868.54,2,0,1,2
1627664868.74,1,2,2,2
1627664869.45,2,0,1,1
1627664869.66,1,1,2,2
1627664870.30,2,0,1,1
1627664870.50,1,1,2,2
1627664871.15,2,0,1,1
1627664871.35,1,1,2,2
1627664872.06,2,0,1,1
1627664872.27,1,0,1,1
1627664872.91,2,0,1,1
1627664873.11,1,0,1,1
1627664873.75,2,0,0,0
1627664873.96,1,0,1,1
1627664874.67,2,0,0,0
1627664874.88,1,0,2,2
1627664875.52,2,0,0,0
1627664875.73,1,0,2,2
1627664876.36,2,0,0,0
1627664876.57,1,0,2,2
1627664877.28,2,0,0,0
1627664877.49,1,0,2,2
1627664878.13,2,0,0,0
1627664878.34,1,0,2,2
1627664878.97,2,0,0,0
1627664879.19,1,0,2,2
1627664879.89,2,0,1,1
1627664880.10,1,0,2,2
1627664880.73,2,0,1,1
1627664880.95,1,1,3,3
1627664881.58,2,0,1,1
1627664881.80,1,1,3,3
1627664882.50,2,0,1,1
1627664882.72,1,1,3,3
1627664883.34,2,0,1,1
1627664883.56,1,0,2,2
1627664884.19,2,0,1,1
1627664884.41,1,0,2,2
1627664885.11,2,1,1,1
1627664885.33,1,0,2,2
1627664885.95,2,1,1,1
1627664886.17,1,0,2,2
1627664886.80,2,1,1,1
1627664887.02,1,0,2,2
1627664887.71,2,0,1,1
1627664887.94,1,0,2,2
1627664888.56,2,0,1,1
1627664888.79,1,0,2,2
1627664889.41,2,0,1,1
1627664889.63,1,0,2,2
1627664890.32,2,0,1,1
1627664890.55,1,0,2,2
1627664891.17,2,0,1,1
1627664891.40,1,0,2,2
1627664892.02,2,0,1,1
1627664892.25,1,0,2,2
1627664892.93,2,0,1,1
1627664893.16,1,1,3,3
1627664893.78,2,0,1,1
